Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,make,model,Transmission,Seats_coupe,Seats_family,Seats_large,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,location_Ahmedabad,location_Bangalore,location_Chennai,location_Coimbatore,location_Delhi,location_Hyderabad,location_Jaipur,location_Kochi,location_Kolkata,location_Mumbai,location_Pune,Owner_First,Owner_Fourth & Above,Owner_Second,Owner_Third
2014,44965,19.27,2143,170.0,5.0,17.95,Mercedes-Benz,New C-Class C 220 CDI Avantgarde,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2014,45044,25.8,1498,98.6,5.0,3.7,Honda,Amaze SX i-DTEC,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2016,34204,22.0,1197,81.8,5.0,5.43,Maruti,Swift VVT VXI,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2008,80759,17.0,1086,,5.0,1.67,Hyundai,Santro Xing XO eRLX Euro II,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2012,91235,11.5,2982,171.0,7.0,13.49,Toyota,Fortuner 3.0 Diesel,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2014,38800,18.6,1199,76.8,5.0,2.85,Chevrolet,Beat LT Option,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2013,83000,21.14,1498,103.52,5.0,4.75,Skoda,Rapid 1.5 TDI Elegance,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2018,41283,20.73,1373,91.1,5.0,9.9,Maruti,Ciaz 1.4 Alpha,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2013,23000,11.05,2894,444.0,4.0,37.0,Audi,RS5 Coupe,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2014,48000,21.76,1995,190.0,5.0,26.5,BMW,3 Series Luxury Line,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2015,48214,17.11,1968,174.33,5.0,23.32,Audi,A4 2.0 TDI 177 Bhp Premium Plus,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2016,35000,22.9,1248,74.0,5.0,6.25,Maruti,Swift VDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2010,35277,7.81,5461,362.9,5.0,30.0,Mercedes-Benz,S Class 2005 2013 S 500,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2016,54620,21.66,1498,103.52,5.0,9.86,Skoda,Rapid 1.5 TDI AT Elegance Plus Black Package,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2012,136997,17.2,1968,138.1,5.0,8.5,Skoda,Superb Elegance 2.0 TDI CR AT,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2019,14322,21.1,814,55.2,5.0,4.23,Hyundai,EON Magna Plus,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2012,65634,22.07,1199,73.9,5.0,3.5,Volkswagen,Polo Diesel Trendline 1.2L,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2016,6000,20.63,1198,67.06,5.0,2.5,Datsun,GO NXT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2013,33280,19.4,1198,86.8,5.0,2.39,Honda,Brio S MT,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2013,29000,14.8,1595,120.7,5.0,11.25,Mercedes-Benz,B Class B180,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2015,42831,26.0,1498,98.6,5.0,7.11,Honda,City i DTEC V,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2016,90000,12.99,2494,100.6,7.0,10.9,Toyota,Innova 2.5 G (Diesel) 7 Seater,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017,24005,20.4,1197,81.8,5.0,6.2,Maruti,Swift VXI Optional,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2012,32792,15.1,2179,140.0,7.0,7.9,Mahindra,XUV500 W8 2WD,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2014,147898,22.7,1498,89.84,5.0,4.42,Ford,Ecosport 1.5 DV5 MT Ambiente,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2012,131765,13.0,2982,168.5,7.0,13.5,Toyota,Fortuner 4x2 Manual,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2013,65000,21.5,1498,108.5,5.0,6.25,Volkswagen,Vento 1.5 Highline Plus AT 16 Alloy,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2010,66123,20.0,1399,68.0,5.0,2.1,Ford,Figo Diesel Titanium,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2015,41000,15.3,2993,258.0,5.0,45.0,BMW,X5 xDrive 30d,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2017,23550,19.27,2143,167.62,5.0,33.66,Mercedes-Benz,New C-Class C 220 CDI Style,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2012,45000,19.4,1198,86.8,5.0,3.65,Honda,Brio V MT,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2013,60000,20.36,1197,78.9,5.0,2.75,Hyundai,i10 Magna 1.2,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2016,44414,17.9,2143,170.0,5.0,42.5,Mercedes-Benz,GLC 220,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2019,1000,18.9,1197,81.86,5.0,6.5,Hyundai,Grand i10 1.2 Kappa Asta,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2012,62500,17.68,1968,174.33,5.0,19.0,Audi,A6 2011-2015 2.0 TDI Premium Plus,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2013,21000,14.4,1598,103.6,5.0,4.45,Volkswagen,Vento Petrol Highline AT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2017,8525,16.6,1998,112.0,5.0,23.0,Mini,Countryman Cooper D,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2014,29000,22.54,1396,88.73,5.0,8.35,Hyundai,i20 Asta 1.4 CRDi,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2014,40000,17.68,1968,174.33,5.0,22.95,Audi,A6 2011-2015 2.0 TDI Premium Plus,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2012,88000,25.44,936,57.6,5.0,1.5,Chevrolet,Beat Diesel LT,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2012,53537,13.7,1798,157.75,5.0,6.89,Skoda,Superb Elegance 1.8 TSI AT,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2006,216000,17.8,1399,68.0,5.0,1.45,Ford,Fiesta 1.4 TDCi EXI Limited Edition,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2014,51000,22.48,1995,190.0,5.0,33.5,BMW,5 Series 520d Luxury Line,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2007,118500,12.9,1598,102.5,5.0,1.25,Chevrolet,Optra Magnum 1.6 LS BS3,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2012,63000,22.07,1199,73.9,5.0,4.2,Volkswagen,Polo Diesel Highline 1.2L,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2015,25000,19.98,1461,108.5,8.0,6.75,Renault,Lodgy 110PS RxZ 8 Seater,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2014,37382,13.0,2143,201.1,5.0,32.0,Mercedes-Benz,E-Class E250 CDI Avantgrade,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2017,24773,21.4,1197,83.1,5.0,7.5,Maruti,Baleno Alpha,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2012,62000,22.32,1582,126.32,5.0,4.6,Hyundai,Verna 1.6 SX,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2017,52340,19.81,1086,68.05,5.0,4.04,Hyundai,i10 Magna 1.1,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2016,56739,15.4,1997,120.0,7.0,10.31,Mahindra,Scorpio 1.99 S10 4WD,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2018,36091,12.7,2179,187.7,5.0,55.76,Land,Rover Range Rover 2.2L Dynamic,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2010,120000,20.0,1399,68.0,5.0,2.6,Ford,Figo Diesel ZXI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2016,33000,25.47,1248,88.5,7.0,8.5,Maruti,Ertiga ZDI,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2014,52000,25.8,1498,98.6,5.0,3.5,Honda,Amaze S i-Dtech,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2015,43571,20.36,1197,78.9,5.0,3.55,Hyundai,i10 Magna,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2013,50000,25.8,1498,98.6,5.0,3.25,Honda,Amaze S i-Dtech,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2008,113000,17.5,1896,106.0,5.0,4.5,Skoda,Laura Ambiente,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2014,90000,19.87,1461,83.8,5.0,5.35,Renault,Duster 85PS Diesel RxL,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2017,29000,17.45,1493,100.0,7.0,6.5,Mahindra,NuvoSport N6,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2016,20000,24.3,1248,88.5,5.0,9.0,Maruti,Vitara Brezza ZDi Plus Dual Tone,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2016,61012,18.6,1197,81.83,5.0,6.0,Hyundai,i20 Asta Option 1.2,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2009,87459,14.7,1390,85.0,5.0,2.75,Skoda,Fabia 1.4 MPI Ambiente,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2010,70500,15.64,1193,64.1,5.0,1.5,Tata,Indigo eCS GLX,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2015,64103,15.73,1968,174.33,5.0,19.9,Audi,Q3 2012-2015 35 TDI Quattro Premium Plus,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
